Stock quote and option quote for IBM on 9/1/19 18:02:51

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
135.53,N,+.65,135.30,P,135.77,P,5 x 5,"2,960,594",135.58,136.07,134.3627

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.78%,14.02,1.62,Q,8/8/19,154.36,105.94,"885,875,160",1.09

Theo parameters
Theo date,Theo stock price,Theo volatility
9/1/19, 0.00$, 0.00%

6 SEP 19  (5)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191115C125,6,335,.729,.018,-.035,.201,.141,31.23%,13.30,<empty>,<empty>,67.58%,60.63%,32.42%,9.82%,9.82%,13.300,40 x 75,40,75,+3.50%,13.30,13.30,C,12.83,13.30,12.83,13.15,X,13.45,X,15 NOV 19,125,2.79,X,2.89,H,IBM191115P125,24,"1,175",-.255,.018,-.039,.198,-.078,28.02%,2.84,17.13%,2.32%,30.03%,56.33%,69.97%,10.07%,<empty>,2.840,50 x 13,50,13,-0.34%,2.95,2.95,Q,2.75,2.96,2.72,,
,,IBM191115C130,10,"1,013",.635,.022,-.037,.229,.136,28.75%,9.58,<empty>,<empty>,58.24%,77.63%,41.76%,14.34%,14.34%,9.575,21 x 157,21,157,+1.31%,9.26,9.26,I,9.70,9.70,9.26,9.45,M,9.70,X,15 NOV 19,130,4.20,M,4.35,X,IBM191115P130,13,"1,041",-.357,.023,-.043,.229,-.109,26.54%,4.28,19.81%,3.40%,40.68%,75.74%,59.32%,15.16%,<empty>,4.275,60 x 41,60,41,+0.22%,4.50,4.50,W,4.12,4.50,4.12,,
,,IBM191115C135,"1,254","2,775",.518,.025,-.037,.244,.121,26.37%,6.35,<empty>,<empty>,46.98%,97.73%,53.02%,20.64%,20.64%,6.350,31 x 88,31,88,+5.96%,6.40,6.40,N,6.15,6.40,6.03,6.25,X,6.45,X,15 NOV 19,135,6.20,M,6.35,X,IBM191115P135,36,607,-.479,.025,-.045,.244,-.148,25.17%,6.27,23.61%,4.87%,52.94%,97.62%,47.06%,22.25%,<empty>,6.275,60 x 55,60,55,-1.83%,6.43,6.43,E,6.13,6.75,6.13,,
,,IBM191115C140,126,"2,359",.387,.025,-.034,.235,.096,24.61%,3.88,<empty>,<empty>,34.58%,74.80%,65.42%,13.74%,29.59%,3.875,21 x 52,21,52,+5.69%,3.90,3.90,Q,3.80,3.95,3.58,3.80,H,3.95,X,15 NOV 19,140,8.85,M,9.00,D,IBM191115P140,18,829,-.610,.026,-.042,.234,-.191,23.90%,8.92,32.93%,6.81%,65.73%,74.10%,34.27%,15.80%,<empty>,8.925,63 x 21,63,21,-3.74%,9.00,9.00,M,8.80,9.40,8.80,,
,,IBM191115C145,69,"1,941",.256,.023,-.027,.198,.066,22.88%,2.07,<empty>,<empty>,22.52%,48.16%,77.48%,7.34%,40.92%,2.070,31 x 11,31,11,-1.51%,1.96,1.96,Q,2.15,2.15,1.86,2.01,I,2.13,H,15 NOV 19,145,12.15,X,12.45,X,IBM191115P145,10,"1,015",-.734,.023,-.037,.198,-.232,23.01%,12.30,45.38%,9.27%,77.37%,48.40%,22.63%,10.04%,<empty>,12.300,45 x 45,45,45,-0.72%,12.48,12.48,C,12.48,12.48,12.48,,
,,IBM191115C150,"1,425","2,957",.152,.017,-.019,.145,.040,21.91%,1.02,<empty>,<empty>,13.08%,27.71%,86.92%,3.63%,54.94%,1.025,45 x 41,45,41,+8.25%,1.05,1.05,Q,1.10,1.10,.90,.98,Z,1.07,M,15 NOV 19,150,15.75,X,16.65,X,IBM191115P150,3,286,-.839,.017,-.028,.144,-.270,21.83%,16.20,59.77%,12.11%,87.01%,27.53%,12.99%,6.13%,<empty>,16.200,155 x 80,155,80,+1.18%,17.20,17.20,M,16.36,17.20,16.36,,
,,IBM191115C155,1,"1,262",.081,.011,-.012,.093,.022,21.27%,.46526816,<empty>,<empty>,6.79%,14.28%,93.21%,1.65%,70.69%,.465,45 x 21,45,21,-2.17%,.45,.45,X,.45,.45,.45,.42,X,.51,D,15 NOV 19,155,20.60,B,21.80,X,IBM191115P155,0,55,-.858,.013,-.031,.133,-.286,26.28%,21.20,78.21%,15.84%,89.03%,23.21%,10.97%,6.13%,<empty>,21.200,9 x 23,9,23,0.00%,25.00,25.00,N,0,0,0,,
,,IBM191115C160,0,"1,455",.043,.007,-.008,.057,.012,21.40%,.225369,<empty>,<empty>,3.53%,7.38%,96.47%,0.80%,87.57%,.225,43 x 31,43,31,0.00%,.21,.21,C,0,0,0,.20,Z,.25,X,15 NOV 19,160,24.45,B,27.70,Z,IBM191115P160,0,17,-.879,.010,-.030,.117,-.302,29.39%,26.08,96.20%,19.47%,91.12%,18.76%,8.88%,5.69%,<empty>,26.075,21 x 12,21,12,0.00%,23.50,23.50,Z,0,0,0,,
,,IBM191115C165,1,708,.023,.004,-.005,.035,.006,21.85%,.1151033,<empty>,<empty>,1.87%,3.89%,98.13%,0.41%,104.91%,.115,41 x 31,41,31,+10.00%,.11,.11,M,.11,.11,.11,.09,Z,.14,M,15 NOV 19,165,29.25,B,32.45,B,IBM191115P165,0,1,-.904,.008,-.028,.097,-.319,31.08%,30.85,113.81%,23.00%,93.31%,14.10%,6.69%,4.89%,<empty>,30.850,21 x 21,21,21,0.00%,18.39,18.39,X,0,0,0,,
,,IBM191115C170,1,363,.014,.003,-.003,.022,.004,22.61%,.06510611,<empty>,<empty>,1.06%,2.20%,98.94%,0.23%,122.46%,.065,34 x 21,34,21,-36.36%,.07,.07,N,.07,.07,.07,.05,Z,.08,D,15 NOV 19,170,34.40,B,37.40,B,IBM191115P170,0,0,-.905,.007,-.030,.096,-.330,35.17%,35.90,132.44%,26.77%,93.68%,13.33%,6.32%,5.07%,<empty>,35.900,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191115C175,0,637,.009,.002,-.002,.016,.003,23.87%,.04517695,<empty>,<empty>,0.70%,1.46%,99.30%,0.16%,140.12%,.045,11 x 53,11,53,0.00%,.08,.08,X,0,0,0,.03,Z,.06,Z,15 NOV 19,175,39.45,B,42.35,B,IBM191115P175,0,0,-.910,.006,-.031,.092,-.342,38.60%,40.90,150.89%,30.50%,94.21%,12.24%,5.79%,5.07%,<empty>,40.900,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191115C180,0,67,.007,.001,-.002,.012,.002,25.31%,.03502002,<empty>,<empty>,0.52%,1.07%,99.48%,0.12%,157.81%,.035,11 x 53,11,53,0.00%,.09,.09,Q,0,0,0,.02,Z,.05,Z,15 NOV 19,180,44.85,B,47.30,B,IBM191115P180,0,0,-.903,.006,-.035,.098,-.350,43.76%,46.07,169.98%,34.40%,93.95%,12.85%,6.05%,5.69%,<empty>,46.075,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191115C185,1,38,.005,.001,-.002,.009,.001,26.43%,.02531715,<empty>,<empty>,0.36%,0.74%,99.64%,0.09%,175.51%,.025,12 x 50,12,50,0.00%,.03,.03,C,.03,.03,.03,.01,P,.04,Z,15 NOV 19,185,49.50,B,52.50,B,IBM191115P185,0,0,-.910,.005,-.035,.092,-.363,46.18%,51.00,188.15%,38.06%,94.63%,11.41%,5.37%,5.43%,<empty>,51.000,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191115C190,0,1,.004,.001,-.001,.007,.001,27.73%,.0201889,<empty>,<empty>,0.27%,0.56%,99.73%,0.07%,193.22%,.020,0 x 53,0,53,0.00%,.05,.05,X,0,0,0,0,B,.04,Z,15 NOV 19,190,53.95,B,57.25,B,IBM191115P190,0,0,-.936,.004,-.026,.068,-.380,44.17%,55.60,205.12%,41.37%,96.45%,7.49%,3.55%,4.01%,<empty>,55.600,21 x 21,21,21,<empty>,0,0, ,0,0,0,,

17 JAN 20  (138)  100
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM200117C60,0,0,.877,.00,-.032,.091,.035,110.21%,75.70,<empty>,<empty>,80.04%,34.05%,19.96%,0.33%,0.33%,75.700,21 x 21,21,21,0.00%,78.39,78.39,C,0,0,0,73.50,B,77.90,B,17 JAN 20,60,0,D,.09,Z,IBM200117P60,0,"1,560",-.003,.00,-.002,.008,-.002,50.81%,.04503617,0.75%,0.08%,0.80%,1.51%,99.20%,0.09%,<empty>,.045,0 x 30,0,30,0.00%,.07,.07,Q,0,0,0,,
,,IBM200117C65,0,0,.885,.001,-.028,.093,.039,96.28%,70.73,<empty>,<empty>,82.18%,30.97%,17.82%,0.38%,0.38%,70.725,30 x 21,30,21,0.00%,74.22,74.22,C,0,0,0,68.50,D,72.95,B,17 JAN 20,65,.01,B,.10,Z,IBM200117P65,0,220,-.004,.00,-.002,.010,-.002,47.13%,.0550149,0.85%,0.08%,0.95%,1.79%,99.05%,0.11%,<empty>,.055,21 x 21,21,21,0.00%,.14,.14,Q,0,0,0,,
,,IBM200117C70,0,0,.892,.001,-.025,.094,.043,84.38%,65.75,<empty>,<empty>,83.86%,28.49%,16.14%,0.43%,0.43%,65.750,30 x 21,30,21,0.00%,69.40,69.40,D,0,0,0,63.50,M,68.00,B,17 JAN 20,70,.05,B,.13,Z,IBM200117P70,0,560,-.007,.00,-.003,.016,-.004,45.28%,.090074,1.29%,0.13%,1.44%,2.71%,98.56%,0.17%,<empty>,.090,22 x 30,22,30,0.00%,.12,.12,Z,0,0,0,,
,,IBM200117C75,0,0,.899,.001,-.021,.095,.048,74.08%,60.78,<empty>,<empty>,85.15%,26.55%,14.85%,0.48%,0.48%,60.775,30 x 21,30,21,0.00%,64.10,64.10,D,0,0,0,58.50,D,63.05,B,17 JAN 20,75,.11,X,.17,C,IBM200117P75,0,"2,390",-.010,.001,-.004,.023,-.006,43.38%,.14013693,1.87%,0.19%,2.08%,3.92%,97.92%,0.27%,<empty>,.140,30 x 18,30,18,0.00%,.20,.20,P,0,0,0,,
,,IBM200117C80,0,3,.906,.001,-.018,.093,.052,64.57%,55.75,<empty>,<empty>,86.38%,24.65%,13.62%,0.43%,0.43%,55.750,45 x 21,45,21,0.00%,59.70,59.70,N,0,0,0,53.50,X,58.00,B,17 JAN 20,80,.18,Z,.24,X,IBM200117P80,0,686,-.016,.001,-.005,.033,-.009,41.45%,.21004661,2.63%,0.26%,2.92%,5.50%,97.08%,0.41%,<empty>,.210,14 x 40,14,40,0.00%,.30,.30,X,0,0,0,,
,,IBM200117C85,0,1,.912,.002,-.016,.094,.061,56.95%,50.80,<empty>,<empty>,86.91%,23.89%,13.09%,0.52%,0.52%,50.800,21 x 21,21,21,0.00%,54.25,54.25,D,0,0,0,48.60,B,53.00,B,17 JAN 20,85,.26,Z,.32,X,IBM200117P85,0,673,-.022,.002,-.006,.044,-.012,39.15%,.29015737,3.41%,0.34%,3.86%,7.26%,96.14%,0.56%,<empty>,.290,11 x 30,11,30,0.00%,.17,.17,Q,0,0,0,,
,,IBM200117C90,0,2,.914,.003,-.014,.098,.076,50.75%,45.90,<empty>,<empty>,86.81%,24.22%,13.19%,0.72%,0.72%,45.900,20 x 21,20,21,0.00%,41.63,41.63,C,0,0,0,43.65,I,48.15,B,17 JAN 20,90,.36,Z,.43,D,IBM200117P90,2,"6,452",-.030,.002,-.008,.057,-.017,36.86%,.39505639,4.39%,0.44%,5.05%,9.49%,94.95%,0.77%,<empty>,.395,12 x 20,12,20,-37.50%,.40,.40,X,.40,.40,.40,,
,,IBM200117C95,0,73,.910,.004,-.014,.109,.099,45.94%,41.07,<empty>,<empty>,85.87%,26.03%,14.13%,1.06%,1.06%,41.075,22 x 22,22,22,0.00%,41.60,41.60,Q,0,0,0,38.80,B,43.35,B,17 JAN 20,95,.52,B,.58,C,IBM200117P95,10,"1,386",-.043,.003,-.010,.076,-.024,34.81%,.5500081,5.79%,0.58%,6.71%,12.60%,93.29%,1.07%,<empty>,.550,8 x 10,8,10,-35.80%,.52,.52,H,.52,.52,.52,,
,,IBM200117C100,0,136,.903,.005,-.014,.121,.123,41.32%,36.23,<empty>,<empty>,84.70%,28.26%,15.30%,1.35%,1.35%,36.225,30 x 21,30,21,0.00%,32.50,32.50,B,0,0,0,34.00,I,38.45,B,17 JAN 20,100,.70,I,.81,C,IBM200117P100,121,"3,327",-.059,.004,-.012,.098,-.033,32.75%,.75533492,7.55%,0.76%,8.83%,16.55%,91.17%,1.46%,<empty>,.755,20 x 21,20,21,+2.50%,.82,.82,X,.85,.85,.81,,
,,IBM200117C105,0,91,.879,.007,-.016,.151,.159,39.02%,31.68,<empty>,<empty>,81.48%,34.15%,18.52%,2.22%,2.22%,31.675,21 x 21,21,21,0.00%,34.71,34.71,C,0,0,0,29.65,B,33.70,B,17 JAN 20,105,1.05,Z,1.12,Z,IBM200117P105,0,"2,098",-.084,.006,-.015,.129,-.047,31.13%,1.09,10.33%,1.04%,11.94%,22.32%,88.06%,2.10%,<empty>,1.085,8 x 16,8,16,0.00%,1.10,1.10,Q,0,0,0,,
,,IBM200117C110,12,695,.857,.009,-.017,.175,.183,35.09%,26.93,<empty>,<empty>,79.02%,38.73%,20.98%,2.70%,2.70%,26.925,40 x 30,40,30,+20.23%,26.45,26.45,P,26.73,26.73,26.35,26.70,M,27.15,M,17 JAN 20,110,1.48,Q,1.56,C,IBM200117P110,0,"5,994",-.116,.008,-.018,.163,-.066,29.41%,1.52,13.82%,1.40%,15.83%,29.48%,84.17%,2.95%,<empty>,1.520,7 x 12,7,12,0.00%,1.59,1.59,N,0,0,0,,
,,IBM200117C115,0,472,.816,.011,-.019,.210,.209,32.60%,22.50,<empty>,<empty>,74.65%,46.68%,25.35%,3.82%,3.82%,22.500,40 x 30,40,30,0.00%,20.18,20.18,M,0,0,0,22.20,X,22.80,X,17 JAN 20,115,2.09,Q,2.17,Q,IBM200117P115,7,"3,812",-.160,.010,-.022,.202,-.091,27.79%,2.13,18.52%,1.89%,20.87%,38.71%,79.13%,4.13%,<empty>,2.130,8 x 7,8,7,-34.19%,2.04,2.04,C,2.04,2.04,2.04,,
,,IBM200117C120,12,"1,345",.761,.013,-.022,.249,.227,30.58%,18.35,<empty>,<empty>,68.96%,56.93%,31.04%,5.47%,5.47%,18.350,40 x 45,40,45,+0.78%,18.00,18.00,X,17.67,18.00,17.50,18.00,X,18.70,X,17 JAN 20,120,2.95,Q,3.05,P,IBM200117P120,7,"5,497",-.218,.013,-.025,.245,-.124,26.35%,3.00,25.00%,2.56%,27.35%,50.43%,72.65%,5.82%,<empty>,3.000,7 x 1,7,1,-1.59%,3.10,3.10,Q,3.15,3.15,3.10,,
,,IBM200117C125,0,"1,410",.693,.016,-.023,.285,.233,28.47%,14.42,<empty>,<empty>,62.26%,68.85%,37.74%,7.55%,7.55%,14.425,21 x 210,21,210,0.00%,13.90,13.90,E,0,0,0,14.10,B,14.75,X,17 JAN 20,125,4.10,M,4.25,P,IBM200117P125,23,"4,035",-.291,.016,-.028,.284,-.166,24.95%,4.18,25.19%,3.46%,35.20%,64.46%,64.80%,8.09%,<empty>,4.175,20 x 1,20,1,0.00%,4.35,4.35,Q,4.25,4.40,4.25,,
,,IBM200117C130,1,"1,641",.609,.018,-.025,.314,.226,26.71%,10.93,<empty>,<empty>,54.23%,82.91%,45.77%,10.46%,10.46%,10.925,7 x 90,7,90,+3.81%,10.90,10.90,C,10.90,10.90,10.90,10.75,B,11.10,X,17 JAN 20,130,5.70,M,5.90,X,IBM200117P130,42,"5,604",-.381,.019,-.030,.315,-.218,23.79%,5.80,26.88%,4.67%,44.50%,80.75%,55.50%,11.24%,<empty>,5.800,20 x 20,20,20,-1.67%,5.90,5.90,N,5.60,6.11,5.60,,
,,IBM200117C135,109,"4,612",.514,.020,-.025,.328,.206,25.16%,7.90,<empty>,<empty>,45.20%,98.33%,54.80%,14.29%,14.29%,7.900,40 x 40,40,40,+4.64%,7.90,7.90,Q,8.00,8.00,7.40,7.75,M,8.05,X,17 JAN 20,135,7.70,M,7.95,X,IBM200117P135,50,"4,492",-.483,.021,-.031,.327,-.278,22.45%,7.82,29.44%,6.15%,54.67%,98.12%,45.33%,15.17%,<empty>,7.825,30 x 20,30,20,-1.83%,8.05,8.05,Q,8.45,8.46,8.02,,
,,IBM200117C140,71,"4,123",.412,.020,-.023,.321,.175,23.83%,5.43,<empty>,<empty>,35.71%,79.79%,64.29%,10.52%,19.18%,5.425,40 x 30,40,30,+3.81%,5.45,5.45,Q,5.44,5.53,5.05,5.30,X,5.55,X,17 JAN 20,140,10.30,X,10.55,P,IBM200117P140,0,"4,711",-.592,.021,-.030,.317,-.345,21.29%,10.43,38.46%,8.05%,65.30%,77.48%,34.70%,11.55%,<empty>,10.425,30 x 8,30,8,0.00%,10.77,10.77,C,0,0,0,,
,,IBM200117C145,44,"5,192",.311,.019,-.021,.292,.139,22.74%,3.53,<empty>,<empty>,26.53%,58.55%,73.47%,6.83%,25.19%,3.525,40 x 30,40,30,-0.87%,3.40,3.40,Z,3.60,3.60,3.30,3.40,X,3.65,X,17 JAN 20,145,13.45,M,13.70,Z,IBM200117P145,10,"3,860",-.702,.020,-.027,.279,-.413,20.13%,13.57,50.08%,10.33%,75.53%,53.93%,24.47%,7.96%,<empty>,13.575,40 x 7,40,7,-2.14%,13.75,13.75,Z,13.75,13.75,13.75,,
,,IBM200117C150,97,"7,955",.221,.016,-.017,.247,.102,21.95%,2.19,<empty>,<empty>,18.54%,40.50%,81.46%,4.25%,32.30%,2.190,30 x 30,30,30,+3.33%,2.17,2.17,C,2.20,2.20,2.06,2.07,X,2.31,X,17 JAN 20,150,17.10,X,17.60,N,IBM200117P150,13,"2,435",-.795,.016,-.023,.223,-.476,19.37%,17.35,64.01%,13.08%,84.07%,34.72%,15.93%,5.58%,<empty>,17.350,30 x 6,30,6,-21.67%,17.35,17.35,Q,17.40,17.40,17.35,,
,,IBM200117C155,61,"4,404",.147,.013,-.013,.192,.069,21.24%,1.28,<empty>,<empty>,12.08%,26.16%,87.92%,2.47%,40.22%,1.275,30 x 40,30,40,+2.46%,1.25,1.25,X,1.30,1.30,1.15,1.19,X,1.36,M,17 JAN 20,155,20.85,X,21.75,X,IBM200117P155,0,"1,603",-.893,.011,-.016,.135,-.541,16.91%,21.30,78.58%,15.93%,92.51%,16.16%,7.49%,3.55%,<empty>,21.300,30 x 30,30,30,0.00%,22.65,22.65,I,0,0,0,,
,,IBM200117C160,6,"4,495",.092,.010,-.009,.138,.044,20.64%,.70000625,<empty>,<empty>,7.35%,15.79%,92.65%,1.36%,48.80%,.700,5 x 1,5,1,+4.35%,.72,.72,N,.70,.72,.70,.65,Q,.75,H,17 JAN 20,160,25.40,B,27.20,P,IBM200117P160,0,821,-.899,.009,-.017,.128,-.564,19.90%,26.30,97.03%,19.67%,93.32%,14.34%,6.68%,3.55%,<empty>,26.300,21 x 7,21,7,0.00%,30.55,30.55,Q,0,0,0,,
,,IBM200117C165,25,"3,172",.058,.007,-.007,.097,.028,20.66%,.41008298,<empty>,<empty>,4.54%,9.70%,95.46%,0.79%,57.93%,.410,11 x 40,11,40,+15.00%,.46,.46,Q,.43,.46,.43,.37,C,.45,X,17 JAN 20,165,28.45,B,33.00,B,IBM200117P165,0,"1,919",-.968,.003,-.010,.031,-.616,15.10%,30.73,113.35%,22.88%,98.85%,2.45%,1.15%,2.43%,<empty>,30.725,22 x 22,22,22,0.00%,35.30,35.30,Q,0,0,0,,
,,IBM200117C170,1,"2,917",.036,.005,-.005,.066,.017,20.69%,.2352433,<empty>,<empty>,2.73%,5.80%,97.27%,0.46%,67.29%,.235,14 x 11,14,11,0.00%,.25,.25,E,.25,.25,.25,.21,P,.26,Z,17 JAN 20,170,33.40,B,37.90,B,IBM200117P170,0,334,-.976,.001,-.009,.015,-.639,15.17%,35.65,131.52%,26.54%,99.51%,1.04%,0.49%,2.29%,<empty>,35.650,21 x 3,21,3,0.00%,36.18,36.18,C,0,0,0,,
,,IBM200117C175,0,"3,762",.025,.003,-.003,.049,.012,21.34%,.16019181,<empty>,<empty>,1.84%,3.90%,98.16%,0.31%,76.83%,.160,10 x 18,10,18,0.00%,.10,.10,Q,0,0,0,.14,Q,.18,Z,17 JAN 20,175,38.40,B,42.85,I,IBM200117P175,0,"1,169",-.974,.002,-.009,.019,-.657,17.59%,40.63,149.87%,30.23%,99.39%,1.28%,0.61%,2.24%,<empty>,40.625,21 x 20,21,20,0.00%,39.63,39.63,I,0,0,0,,
,,IBM200117C180,0,"8,720",.016,.002,-.002,.034,.008,21.67%,.10002763,<empty>,<empty>,1.16%,2.46%,98.84%,0.19%,86.41%,.100,10 x 100,10,100,0.00%,.09,.09,Z,0,0,0,.07,C,.13,X,17 JAN 20,180,43.10,B,47.70,B,IBM200117P180,1,199,-1.000,.00,.00,10.789,.00,0.02%,44.47,167.49%,33.73%,100.00%,0.00%,0.00%,1.80%,<empty>,45.400,21 x 21,21,21,+41.98%,46.00,46.00,Q,46.00,46.00,46.00,,
,,IBM200117C185,0,"1,071",.011,.002,-.002,.025,.006,22.29%,.07002226,<empty>,<empty>,0.80%,1.69%,99.20%,0.14%,96.05%,.070,10 x 55,10,55,0.00%,.09,.09,H,0,0,0,.03,X,.11,H,17 JAN 20,185,48.25,B,52.75,M,IBM200117P185,0,63,-1.000,.00,.00,10.410,.00,0.02%,50.51,186.31%,37.55%,100.00%,0.00%,0.00%,2.00%,<empty>,50.500,21 x 10,21,10,0.00%,37.95,37.95,I,0,0,0,,
,,IBM200117C190,0,"3,398",.009,.001,-.002,.020,.004,23.17%,.05499606,<empty>,<empty>,0.61%,1.27%,99.39%,0.11%,105.71%,.055,8 x 1,8,1,0.00%,.09,.09,C,0,0,0,.01,X,.10,Z,17 JAN 20,190,53.20,B,57.70,B,IBM200117P190,0,116,-1.000,.00,.00,10.031,.00,0.02%,55.47,204.57%,41.21%,100.00%,0.00%,0.00%,1.90%,<empty>,55.450,21 x 21,21,21,0.00%,55.45,55.45,E,0,0,0,,
,,IBM200117C195,0,"1,873",.009,.001,-.002,.021,.004,24.91%,.06001936,<empty>,<empty>,0.60%,1.26%,99.40%,0.12%,115.42%,.060,0 x 7,0,7,0.00%,.11,.11,P,0,0,0,0,T,.12,Q,17 JAN 20,195,58.00,D,62.60,B,IBM200117P195,0,73,-1.000,.00,.00,9.652,.00,0.02%,59.47,222.46%,44.77%,100.00%,0.00%,0.00%,1.61%,<empty>,60.300,30 x 3,30,3,0.00%,60.88,60.88,I,0,0,0,,
,,IBM200117C200,0,"2,450",.009,.001,-.002,.021,.004,26.61%,.06506995,<empty>,<empty>,0.59%,1.24%,99.41%,0.13%,125.12%,.065,0 x 32,0,32,0.00%,.04,.04,X,0,0,0,0,J,.13,Q,17 JAN 20,200,63.15,B,67.60,B,IBM200117P200,0,223,-1.000,.00,.00,9.273,.00,0.02%,64.47,241.18%,48.56%,100.00%,0.00%,0.00%,1.75%,<empty>,65.375,21 x 21,21,21,0.00%,68.29,68.29,C,0,0,0,,
,,IBM200117C210,0,735,.007,.001,-.002,.017,.004,28.83%,.05526444,<empty>,<empty>,0.45%,0.95%,99.55%,0.11%,144.49%,.055,2 x 23,2,23,0.00%,.03,.03,H,0,0,0,.01,Z,.10,Z,17 JAN 20,210,73.20,B,77.50,B,IBM200117P210,0,5,-.978,.001,-.007,.011,-.791,26.90%,75.35,277.98%,55.96%,99.73%,0.56%,0.27%,1.71%,<empty>,75.350,21 x 21,21,21,0.00%,70.00,70.00,Z,0,0,0,,
,,IBM200117C220,0,"2,383",.004,.00,-.001,.009,.002,28.92%,.02514991,<empty>,<empty>,0.21%,0.44%,99.79%,0.05%,163.82%,.025,0 x 10,0,10,0.00%,.03,.03,E,0,0,0,0,D,.05,P,17 JAN 20,220,83.20,B,87.50,M,IBM200117P220,0,135,-.971,.001,-.008,.025,-.824,33.81%,85.35,314.87%,63.39%,99.34%,1.40%,0.66%,1.71%,<empty>,85.350,21 x 30,21,30,0.00%,83.99,83.99,Q,0,0,0,,
,,IBM200117C230,0,"1,555",.004,.00,-.001,.011,.002,32.25%,.0352994,<empty>,<empty>,0.25%,0.52%,99.75%,0.07%,183.23%,.035,0 x 34,0,34,0.00%,.02,.02,X,0,0,0,0,T,.07,Z,17 JAN 20,230,92.95,B,97.50,D,IBM200117P230,0,636,-.976,.001,-.007,.015,-.863,33.82%,95.23,351.31%,70.65%,99.64%,0.75%,0.36%,1.46%,<empty>,95.225,21 x 30,21,30,0.00%,81.50,81.50,P,0,0,0,,
,,IBM200117C240,0,"1,834",.004,.00,-.001,.010,.002,34.47%,.03543144,<empty>,<empty>,0.22%,0.47%,99.78%,0.07%,202.61%,.035,0 x 32,0,32,0.00%,.01,.01,B,0,0,0,0,J,.07,Z,17 JAN 20,240,102.85,B,107.40,B,IBM200117P240,0,0,-.978,.00,-.006,.010,-.899,34.03%,105.13,387.83%,77.94%,99.80%,0.42%,0.20%,1.27%,<empty>,105.125,21 x 21,21,21,0.00%,122.18,122.18,C,0,0,0,,

17 APR 20  (229)  100
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM200417C70,0,0,.893,.001,-.014,.119,.074,68.82%,65.80,<empty>,<empty>,81.72%,31.86%,18.28%,0.32%,0.32%,65.800,21 x 21,21,21,<empty>,0,0, ,0,0,0,63.60,B,68.00,B,17 APR 20,70,.24,X,.32,Z,IBM200417P70,0,0,-.016,.001,-.004,.043,-.015,41.07%,.28029443,4.00%,0.40%,3.51%,6.50%,96.49%,0.33%,<empty>,.280,77 x 55,77,55,<empty>,0,0, ,0,0,0,,
,,IBM200417C75,0,0,.900,.002,-.012,.120,.084,60.95%,60.85,<empty>,<empty>,82.77%,30.38%,17.23%,0.37%,0.37%,60.850,21 x 21,21,21,<empty>,0,0, ,0,0,0,58.65,X,63.05,B,17 APR 20,75,.35,H,.41,Z,IBM200417P75,0,20,-.022,.001,-.005,.056,-.021,39.09%,.38013676,5.07%,0.51%,4.49%,8.31%,95.51%,0.45%,<empty>,.380,11 x 63,11,63,0.00%,.48,.48,C,0,0,0,,
